timestamp,date_time,is_ppg,green,red,infra_red
1708445616465,1708445616465,1,418594,53441,66677
1708445617297,1708445617297,1,418450,53438,66673
1708445617363,1708445617363,1,418124,53435,66668
1708445617364,1708445617364,1,418046,53438,66672
1708445617408,1708445617408,1,418041,53446,66683
1708445617409,1708445617409,1,418185,53452,66692
1708445617410,1708445617410,1,418411,53456,66705
1708445617506,1708445617506,1,418724,53471,66727
1708445617507,1708445617507,1,419121,53481,66723
1708445618312,1708445618312,1,419039,53478,66721
1708445618313,1708445618313,1,418974,53491,66726
1708445618357,1708445618357,1,418897,53482,66727
1708445618475,1708445618475,1,418886,53480,66725
1708445618476,1708445618476,1,419102,53461,66717
1708445618513,1708445618513,1,419636,53428,66678
1708445619321,1708445619321,1,419605,53423,66681
1708445619349,1708445619349,1,419607,53428,66685
1708445619380,1708445619380,1,419670,53424,66681
1708445619381,1708445619381,1,419808,53407,66676
1708445619416,1708445619416,1,420026,53399,66668
1708445619443,1708445619443,1,420306,53389,66666
1708445619476,1708445619476,1,420627,53385,66666
1708445619477,1708445619477,1,420468,53364,66628
1708445619504,1708445619504,1,420434,53365,66633
1708445620328,1708445620328,1,420438,53360,66632
1708445620356,1708445620356,1,420499,53365,66633
1708445620357,1708445620357,1,420589,53363,66631
1708445620385,1708445620385,1,420632,53359,66636
1708445620411,1708445620411,1,420845,53358,66641
1708445620437,1708445620437,1,421446,53358,66658
1708445620471,1708445620471,1,421553,53343,66627
1708445620496,1708445620496,1,421345,53340,66619
1708445620500,1708445620500,1,421288,53339,66626
1708445621333,1708445621333,1,421279,53342,66623
1708445621355,1708445621355,1,421342,53350,66635
1708445621381,1708445621381,1,421540,53361,66656
1708445621408,1708445621408,1,421826,53373,66677
1708445621430,1708445621430,1,422165,53377,66689
1708445621451,1708445621451,1,422531,53389,66705
1708445621480,1708445621480,1,422524,53391,66694
1708445621504,1708445621504,1,422466,53405,66705
1708445621505,1708445621505,1,422564,53414,66717
1708445622344,1708445622344,1,422587,53416,66724
1708445622367,1708445622367,1,422757,53417,66735
1708445622399,1708445622399,1,423005,53418,66743
1708445622421,1708445622421,1,423277,53414,66745
1708445622445,1708445622445,1,423589,53409,66744
1708445622450,1708445622450,1,423603,53395,66713
1708445622476,1708445622476,1,423483,53388,66698
1708445622501,1708445622501,1,423493,53382,66699
1708445622531,1708445622531,1,423541,53376,66703
1708445623358,1708445623358,1,423599,53376,66704
1708445623382,1708445623382,1,423777,53371,66702
1708445623404,1708445623404,1,423983,53363,66698
1708445623433,1708445623433,1,424261,53364,66707
1708445623439,1708445623439,1,424138,53345,66669
1708445623462,1708445623462,1,423940,53337,66662
1708445623490,1708445623490,1,423825,53333,66657
1708445623515,1708445623515,1,423810,53329,66661
1708445623539,1708445623539,1,423905,53328,66661
1708445624363,1708445624363,1,424003,53322,66663
1708445624385,1708445624385,1,424180,53316,66664
1708445624415,1708445624415,1,424397,53316,66666
1708445624437,1708445624437,1,424176,53298,66634
1708445624468,1708445624468,1,423854,53297,66628
1708445624494,1708445624494,1,423549,53287,66620
1708445624495,1708445624495,1,423556,53288,66620
1708445624527,1708445624527,1,423560,53279,66619
1708445624553,1708445624553,1,423625,53280,66629
1708445625374,1708445625374,1,423683,53284,66632
1708445625401,1708445625401,1,423870,53296,66649
1708445625440,1708445625440,1,423918,53293,66640
1708445625472,1708445625472,1,423344,53307,66648
1708445625507,1708445625507,1,423248,53314,66661
1708445625538,1708445625538,1,423386,53335,66687
1708445625570,1708445625570,1,423629,53345,66711
1708445626379,1708445626379,1,423689,53341,66707
1708445626403,1708445626403,1,423968,53346,66720
1708445626425,1708445626425,1,423828,53338,66690
1708445626455,1708445626455,1,423622,53333,66695
1708445626478,1708445626478,1,423557,53333,66693
1708445626505,1708445626505,1,423533,53319,66686
1708445626507,1708445626507,1,423621,53309,66679
1708445626530,1708445626530,1,423752,53300,66679
1708445626552,1708445626552,1,423960,53298,66677
1708445627385,1708445627385,1,423998,53290,66671
1708445627407,1708445627407,1,423763,53272,66638
1708445627429,1708445627429,1,423532,53267,66633
1708445627452,1708445627452,1,423387,53262,66625
1708445627474,1708445627474,1,423332,53247,66617
1708445627489,1708445627489,1,423373,53242,66620
1708445627512,1708445627512,1,423479,53237,66621
1708445627534,1708445627534,1,423671,53235,66622
1708445627535,1708445627535,1,423732,53227,66622
1708445627557,1708445627557,1,423654,53218,66592
1708445628390,1708445628390,1,423402,53213,66579
1708445628412,1708445628412,1,423159,53208,66583
1708445628434,1708445628434,1,423018,53205,66580
1708445628457,1708445628457,1,422979,53204,66585
1708445628479,1708445628479,1,423043,53202,66587
1708445628502,1708445628502,1,423188,53208,66596
1708445628524,1708445628524,1,423442,53224,66623
1708445628525,1708445628525,1,423543,53220,66627
1708445628541,1708445628541,1,423510,53211,66595
1708445628562,1708445628562,1,423218,53213,66592
1708445629402,1708445629402,1,423163,53216,66597
1708445629425,1708445629425,1,423097,53225,66619
1708445629442,1708445629442,1,423128,53237,66633
1708445629462,1708445629462,1,423266,53242,66636
1708445629521,1708445629521,1,423453,53243,66644
1708445629536,1708445629536,1,423846,53224,66626
1708445629552,1708445629552,1,423608,53218,66615
1708445629574,1708445629574,1,423530,53215,66613
1708445630407,1708445630407,1,423517,53211,66607
1708445630430,1708445630430,1,423545,53221,66621
1708445630452,1708445630452,1,423707,53214,66623
1708445630475,1708445630475,1,423873,53203,66613
1708445630497,1708445630497,1,424061,53198,66616
1708445630519,1708445630519,1,424060,53177,66582
1708445630520,1708445630520,1,423974,53173,66577
1708445630535,1708445630535,1,423829,53171,66574
1708445630558,1708445630558,1,423759,53167,66573
1708445630579,1708445630579,1,423755,53159,66559
1708445631419,1708445631419,1,423766,53152,66562
1708445631442,1708445631442,1,423874,53147,66560
1708445631465,1708445631465,1,424021,53140,66556
1708445631479,1708445631479,1,424222,53132,66561
1708445631480,1708445631480,1,424328,53130,66560
1708445631502,1708445631502,1,424333,53117,66537
1708445631524,1708445631524,1,424061,53104,66514
1708445631547,1708445631547,1,423962,53095,66505
1708445631569,1708445631569,1,423913,53085,66497
1708445631592,1708445631592,1,423961,53076,66495
1708445632425,1708445632425,1,424026,53068,66490
1708445632447,1708445632447,1,424187,53063,66493
1708445632469,1708445632469,1,424395,53057,66493
1708445632538,1708445632538,1,424575,53044,66474
1708445632553,1708445632553,1,424146,53016,66439
1708445632575,1708445632575,1,424201,53013,66441
1708445632597,1708445632597,1,424362,53020,66448
1708445633437,1708445633437,1,424447,53021,66458
1708445633459,1708445633459,1,424732,53032,66479
1708445633474,1708445633474,1,425059,53044,66498
1708445633497,1708445633497,1,425138,53036,66475
1708445633519,1708445633519,1,425065,53038,66484
1708445633541,1708445633541,1,425143,53047,66499
1708445633564,1708445633564,1,425231,53042,66493
1708445633586,1708445633586,1,425389,53033,66495
1708445633609,1708445633609,1,425606,53036,66492
1708445634442,1708445634442,1,425699,53033,66499
1708445634464,1708445634464,1,425978,53039,66513
1708445634487,1708445634487,1,426046,53025,66485
1708445634510,1708445634510,1,425974,53017,66485
1708445634532,1708445634532,1,425941,53005,66476
1708445634547,1708445634547,1,425979,53000,66474
1708445634570,1708445634570,1,426065,52994,66472
1708445634592,1708445634592,1,426209,52981,66467
1708445634614,1708445634614,1,426398,52978,66475
1708445635454,1708445635454,1,426440,52971,66464
1708445635484,1708445635484,1,426255,52957,66434
1708445635500,1708445635500,1,426052,52948,66426
1708445635521,1708445635521,1,425901,52936,66425
1708445635538,1708445635538,1,425846,52919,66419
1708445635559,1708445635559,1,425849,52913,66413
1708445635581,1708445635581,1,425905,52904,66411
1708445635582,1708445635582,1,425946,52904,66409
1708445635605,1708445635605,1,426010,52895,66411
1708445635628,1708445635628,1,425805,52875,66372
1708445636460,1708445636460,1,425555,52866,66368
1708445636483,1708445636483,1,425285,52859,66361
1708445636505,1708445636505,1,425074,52852,66355
1708445636527,1708445636527,1,424993,52842,66354
1708445636549,1708445636549,1,424977,52840,66355
1708445636550,1708445636550,1,424993,52838,66357
1708445636573,1708445636573,1,425026,52826,66353
1708445636587,1708445636587,1,425112,52822,66357
1708445636609,1708445636609,1,424891,52806,66323
1708445636632,1708445636632,1,424573,52806,66314
1708445637472,1708445637472,1,424490,52802,66314
1708445637495,1708445637495,1,424329,52795,66316
1708445637508,1708445637508,1,424260,52798,66321
1708445637532,1708445637532,1,424351,52803,66333
1708445637555,1708445637555,1,424519,52813,66345
1708445637578,1708445637578,1,424737,52819,66367
1708445637600,1708445637600,1,424899,52820,66357
1708445637601,1708445637601,1,424851,52816,66346
1708445637621,1708445637621,1,424738,52821,66345
1708445637644,1708445637644,1,424683,52826,66362
1708445638478,1708445638478,1,424671,52831,66363
1708445638500,1708445638500,1,424757,52835,66374
1708445638522,1708445638522,1,424910,52834,66383
1708445638544,1708445638544,1,425107,52840,66387
1708445638566,1708445638566,1,425352,52839,66397
1708445638567,1708445638567,1,425463,52838,66401
1708445638582,1708445638582,1,425600,52834,66386
1708445638604,1708445638604,1,425485,52817,66358
1708445638627,1708445638627,1,425484,52813,66365
1708445638650,1708445638650,1,425560,52814,66368
1708445639490,1708445639490,1,425604,52811,66365
1708445639504,1708445639504,1,425751,52810,66372
1708445639527,1708445639527,1,425960,52813,66379
1708445639549,1708445639549,1,426231,52811,66390
1708445639550,1708445639550,1,426316,52815,66388
1708445639572,1708445639572,1,426393,52801,66373
1708445639595,1708445639595,1,426293,52793,66361
1708445639617,1708445639617,1,426270,52794,66365
1708445639639,1708445639639,1,426288,52788,66359
1708445639661,1708445639661,1,426387,52784,66364
1708445640494,1708445640494,1,426423,52783,66368
1708445640517,1708445640517,1,426585,52780,66369
1708445640539,1708445640539,1,426789,52776,66374
1708445640561,1708445640561,1,427003,52771,66369
1708445640562,1708445640562,1,426961,52768,66353
1708445640584,1708445640584,1,426835,52762,66346
1708445640649,1708445640649,1,426704,52755,66342
1708445640660,1708445640660,1,426587,52743,66339
1708445640674,1708445640674,1,426623,52736,66339
1708445641508,1708445641508,1,426687,52736,66342
1708445641523,1708445641523,1,426830,52730,66344
1708445641524,1708445641524,1,426876,52732,66350
1708445641545,1708445641545,1,426971,52730,66339
1708445641567,1708445641567,1,426779,52727,66327
1708445641590,1708445641590,1,426608,52721,66329
1708445641613,1708445641613,1,426489,52713,66318
1708445641636,1708445641636,1,426435,52710,66321
1708445641657,1708445641657,1,426426,52703,66322
1708445641680,1708445641680,1,426486,52700,66328
1708445642511,1708445642511,1,426526,52700,66330
1708445642512,1708445642512,1,426576,52698,66331
1708445642534,1708445642534,1,426682,52704,66341
1708445642556,1708445642556,1,426669,52704,66324
1708445642579,1708445642579,1,426456,52705,66323
1708445642580,1708445642580,1,426428,52703,66325
1708445642602,1708445642602,1,426388,52710,66334
1708445642617,1708445642617,1,426395,52724,66356
1708445642639,1708445642639,1,426471,52736,66369
1708445642640,1708445642640,1,426531,52740,66376
1708445642662,1708445642662,1,426667,52746,66386
1708445642684,1708445642684,1,426909,52763,66409
1708445643531,1708445643531,1,427015,52766,66417
1708445643547,1708445643547,1,427210,52780,66423
1708445643562,1708445643562,1,427042,52786,66423
1708445643584,1708445643584,1,426941,52779,66423
1708445643608,1708445643608,1,426865,52773,66417
1708445643635,1708445643635,1,426878,52764,66412
1708445643636,1708445643636,1,426874,52761,66404
1708445643652,1708445643652,1,426914,52754,66397
1708445643674,1708445643674,1,426999,52741,66393
1708445643696,1708445643696,1,426992,52728,66371
1708445644529,1708445644529,1,426733,52712,66353
1708445644552,1708445644552,1,426360,52698,66339
1708445644574,1708445644574,1,426112,52690,66336
1708445644597,1708445644597,1,425930,52681,66325
1708445644620,1708445644620,1,425845,52673,66322
1708445644635,1708445644635,1,425843,52661,66321
1708445644657,1708445644657,1,425892,52655,66312
1708445644680,1708445644680,1,425656,52635,66277
1708445644708,1708445644708,1,425136,52627,66259
1708445645534,1708445645534,1,425015,52622,66257
1708445645557,1708445645557,1,424685,52612,66247
1708445645579,1708445645579,1,424415,52598,66241
1708445645602,1708445645602,1,424267,52585,66236
1708445645624,1708445645624,1,424220,52577,66229
1708445645647,1708445645647,1,424238,52575,66229
1708445645669,1708445645669,1,424204,52565,66207
1708445645692,1708445645692,1,423686,52553,66186
1708445645707,1708445645707,1,423257,52549,66183
1708445646548,1708445646548,1,423162,52554,66182
1708445646570,1708445646570,1,422915,52553,66187
1708445646592,1708445646592,1,422862,52565,66197
1708445646614,1708445646614,1,422929,52572,66217
1708445646630,1708445646630,1,423101,52585,66242
1708445646652,1708445646652,1,423395,52613,66272
1708445646674,1708445646674,1,423384,52618,66262
1708445646675,1708445646675,1,423290,52619,66264
1708445646697,1708445646697,1,423166,52632,66276
1708445646719,1708445646719,1,423153,52652,66302
1708445647560,1708445647560,1,423145,52664,66314
1708445647582,1708445647582,1,423272,52677,66329
1708445647597,1708445647597,1,423486,52690,66348
1708445647619,1708445647619,1,423763,52695,66355
1708445647642,1708445647642,1,424082,52696,66366
1708445647664,1708445647664,1,424231,52677,66339
1708445647687,1708445647687,1,424038,52666,66321
1708445647709,1708445647709,1,423979,52658,66312
1708445647732,1708445647732,1,423967,52651,66307
1708445648565,1708445648565,1,424017,52644,66303
1708445648588,1708445648588,1,424142,52633,66299
1708445648609,1708445648609,1,424301,52625,66303
1708445648610,1708445648610,1,424359,52628,66298
1708445648633,1708445648633,1,424519,52625,66304
1708445648647,1708445648647,1,424466,52604,66269
1708445648669,1708445648669,1,424173,52596,66257
1708445648692,1708445648692,1,423995,52589,66253
1708445648715,1708445648715,1,423900,52586,66251
1708445648737,1708445648737,1,423916,52577,66251
1708445649571,1708445649571,1,423924,52579,66254
1708445649592,1708445649592,1,424017,52568,66253
1708445649614,1708445649614,1,424152,52564,66251
1708445649637,1708445649637,1,424278,52555,66245
1708445649660,1708445649660,1,423972,52544,66214
1708445649682,1708445649682,1,423664,52538,66218
1708445649705,1708445649705,1,423496,52537,66212
1708445649727,1708445649727,1,423426,52536,66220
1708445649741,1708445649741,1,423478,52531,66223
1708445650582,1708445650582,1,423517,52531,66222
1708445650604,1708445650604,1,423705,52543,66241
1708445650627,1708445650627,1,424009,52561,66273
1708445650628,1708445650628,1,424116,52574,66283
1708445650649,1708445650649,1,424217,52581,66276
1708445650650,1708445650650,1,424174,52584,66281
1708445650664,1708445650664,1,424111,52597,66297
1708445650687,1708445650687,1,424181,52624,66324
1708445650709,1708445650709,1,424319,52645,66351
1708445650710,1708445650710,1,424411,52652,66360
1708445650733,1708445650733,1,424587,52667,66380
1708445650754,1708445650754,1,424951,52679,66397
1708445651594,1708445651594,1,425064,52685,66401
1708445651609,1708445651609,1,425447,52698,66424
1708445651632,1708445651632,1,425900,52706,66445
1708445651654,1708445651654,1,426008,52701,66422
1708445651655,1708445651655,1,426006,52702,66425
1708445651677,1708445651677,1,426036,52704,66429
1708445651699,1708445651699,1,426165,52699,66430
1708445651700,1708445651700,1,426197,52698,66428
1708445651722,1708445651722,1,426320,52696,66430
1708445651744,1708445651744,1,426522,52686,66423
1708445651767,1708445651767,1,426754,52679,66425
1708445652607,1708445652607,1,426925,52676,66427
1708445652608,1708445652608,1,427035,52678,66430
1708445652622,1708445652622,1,427120,52666,66410
1708445652644,1708445652644,1,426941,52651,66394
1708445652667,1708445652667,1,426851,52648,66385
1708445652682,1708445652682,1,426769,52638,66386
1708445652705,1708445652705,1,426783,52631,66379
1708445652727,1708445652727,1,426838,52618,66378
1708445652750,1708445652750,1,426950,52613,66378
1708445652772,1708445652772,1,427088,52609,66385
1708445653604,1708445653604,1,427116,52602,66380
1708445653627,1708445653627,1,426852,52588,66348
1708445653650,1708445653650,1,426503,52580,66340
1708445653673,1708445653673,1,426243,52577,66336
1708445653694,1708445653694,1,426047,52573,66337
1708445653717,1708445653717,1,425969,52563,66341
1708445653740,1708445653740,1,425928,52559,66334
1708445653755,1708445653755,1,425973,52558,66339
1708445653777,1708445653777,1,426045,52553,66331
1708445654617,1708445654617,1,425937,52555,66326
1708445654618,1708445654618,1,425814,52555,66323
1708445654640,1708445654640,1,425558,52557,66331
1708445654662,1708445654662,1,425319,52563,66338
1708445654684,1708445654684,1,425202,52578,66357
1708445654685,1708445654685,1,425197,52583,66362
1708445654708,1708445654708,1,425215,52593,66373
1708445654729,1708445654729,1,425358,52602,66386
1708445654752,1708445654752,1,425562,52620,66413
1708445654767,1708445654767,1,425817,52638,66436
1708445654790,1708445654790,1,425594,52643,66428
1708445655622,1708445655622,1,425484,52646,66430
1708445655645,1708445655645,1,425289,52650,66433
1708445655667,1708445655667,1,425112,52643,66424
1708445655690,1708445655690,1,425012,52634,66416
1708445655713,1708445655713,1,425015,52630,66418
1708445655734,1708445655734,1,425045,52619,66410
1708445655757,1708445655757,1,424910,52602,66374
1708445655779,1708445655779,1,424300,52592,66358
1708445655795,1708445655795,1,423876,52584,66354
1708445656635,1708445656635,1,423754,52583,66351
1708445656658,1708445656658,1,423449,52575,66343
1708445656680,1708445656680,1,423281,52565,66334
1708445656702,1708445656702,1,423169,52552,66324
1708445656717,1708445656717,1,423072,52537,66308
1708445656739,1708445656739,1,422284,52522,66270
1708445656762,1708445656762,1,421611,52511,66258
1708445656784,1708445656784,1,421100,52501,66245
1708445656808,1708445656808,1,420722,52485,66231
1708445657640,1708445657640,1,420631,52480,66223
1708445657662,1708445657662,1,420403,52466,66219
1708445657685,1708445657685,1,420315,52468,66216
1708445657707,1708445657707,1,419977,52458,66193
1708445657729,1708445657729,1,419210,52463,66184
1708445657752,1708445657752,1,418779,52473,66191
1708445657774,1708445657774,1,418517,52485,66200
1708445657790,1708445657790,1,418477,52492,66217
1708445657812,1708445657812,1,418567,52502,66229
1708445658652,1708445658652,1,418650,52514,66239
1708445658675,1708445658675,1,418907,52534,66260
1708445658697,1708445658697,1,418890,52543,66250
1708445658719,1708445658719,1,418548,52557,66260
1708445658742,1708445658742,1,418501,52569,66267
1708445658757,1708445658757,1,418558,52579,66279
1708445658780,1708445658780,1,418758,52585,66289
1708445658802,1708445658802,1,419039,52586,66296
1708445658825,1708445658825,1,419401,52594,66307
