timestamp,date_time,is_ppg,green,red,infra_red
1708516825947,1708516825947,1,187733,58194,72978
1708516825987,1708516825987,1,187866,58204,72995
1708516826027,1708516826027,1,188007,58207,73010
1708516826067,1708516826067,1,188167,58212,73026
1708516826107,1708516826107,1,188324,58217,73034
1708516826147,1708516826147,1,188488,58224,73058
1708516826187,1708516826187,1,188663,58226,73072
1708516826227,1708516826227,1,188823,58233,73090
1708516826267,1708516826267,1,189005,58239,73099
1708516826307,1708516826307,1,189035,58225,73067
1708516826347,1708516826347,1,188802,58201,73018
1708516826387,1708516826387,1,188460,58195,73001
1708516826427,1708516826427,1,188235,58195,73000
1708516826467,1708516826467,1,188118,58194,73006
1708516826507,1708516826507,1,188116,58202,73028
1708516826547,1708516826547,1,188180,58210,73032
1708516826587,1708516826587,1,188219,58210,73041
1708516826627,1708516826627,1,188255,58209,73050
1708516826667,1708516826667,1,188291,58207,73049
1708516826707,1708516826707,1,188358,58210,73053
1708516826747,1708516826747,1,188456,58213,73071
1708516826787,1708516826787,1,188574,58217,73082
1708516826827,1708516826827,1,188700,58225,73100
1708516826867,1708516826867,1,188848,58229,73117
1708516826907,1708516826907,1,188981,58229,73127
1708516826947,1708516826947,1,189133,58238,73143
1708516826997,1708516826997,1,189288,58247,73154
1708516827035,1708516827035,1,189451,58246,73163
1708516827073,1708516827073,1,189612,58250,73190
1708516827111,1708516827111,1,189787,58257,73202
1708516827149,1708516827149,1,189965,58263,73220
1708516827187,1708516827187,1,190056,58247,73198
1708516827225,1708516827225,1,189897,58218,73132
1708516827263,1708516827263,1,189576,58204,73090
1708516827301,1708516827301,1,189345,58199,73089
1708516827339,1708516827339,1,189222,58200,73093
1708516827377,1708516827377,1,189182,58201,73104
1708516827415,1708516827415,1,189214,58206,73119
1708516827453,1708516827453,1,189255,58210,73123
1708516827491,1708516827491,1,189287,58205,73132
1708516827529,1708516827529,1,189303,58208,73135
1708516827567,1708516827567,1,189349,58215,73143
1708516827605,1708516827605,1,189427,58218,73153
1708516827643,1708516827643,1,189521,58221,73171
1708516827681,1708516827681,1,189639,58227,73181
1708516827719,1708516827719,1,189756,58224,73184
1708516827757,1708516827757,1,189871,58216,73177
1708516827795,1708516827795,1,190012,58219,73196
1708516827833,1708516827833,1,190148,58225,73206
1708516827871,1708516827871,1,190282,58231,73218
1708516827909,1708516827909,1,190437,58237,73235
1708516827947,1708516827947,1,190573,58243,73251
1708516827987,1708516827987,1,190732,58245,73272
1708516828027,1708516828027,1,190875,58246,73265
1708516828067,1708516828067,1,190791,58218,73216
1708516828107,1708516828107,1,190497,58203,73170
1708516828147,1708516828147,1,190223,58200,73161
1708516828187,1708516828187,1,190054,58201,73176
1708516828227,1708516828227,1,189986,58203,73187
1708516828267,1708516828267,1,190005,58212,73200
1708516828307,1708516828307,1,190033,58215,73210
1708516828347,1708516828347,1,190049,58216,73215
1708516828387,1708516828387,1,190041,58219,73223
1708516828427,1708516828427,1,190065,58228,73235
1708516828467,1708516828467,1,190105,58233,73253
1708516828507,1708516828507,1,190186,58229,73267
1708516828547,1708516828547,1,190276,58240,73281
1708516828587,1708516828587,1,190381,58250,73291
1708516828627,1708516828627,1,190495,58250,73308
1708516828667,1708516828667,1,190593,58251,73318
1708516828707,1708516828707,1,190724,58259,73328
1708516828747,1708516828747,1,190843,58263,73347
1708516828787,1708516828787,1,190975,58265,73357
1708516828827,1708516828827,1,191112,58268,73367
1708516828867,1708516828867,1,191108,58248,73328
1708516828907,1708516828907,1,190858,58229,73276
1708516828947,1708516828947,1,190518,58223,73259
1708516828987,1708516828987,1,190271,58220,73253
1708516829027,1708516829027,1,190133,58219,73261
1708516829067,1708516829067,1,190079,58229,73274
1708516829107,1708516829107,1,190082,58229,73288
1708516829147,1708516829147,1,190086,58227,73288
1708516829187,1708516829187,1,190050,58227,73282
1708516829227,1708516829227,1,190044,58221,73287
1708516829267,1708516829267,1,190055,58226,73292
1708516829307,1708516829307,1,190104,58226,73295
1708516829347,1708516829347,1,190176,58227,73307
1708516829387,1708516829387,1,190253,58227,73315
1708516829427,1708516829427,1,190339,58234,73330
1708516829467,1708516829467,1,190436,58236,73343
1708516829507,1708516829507,1,190537,58239,73355
1708516829547,1708516829547,1,190650,58240,73367
1708516829587,1708516829587,1,190765,58241,73369
1708516829627,1708516829627,1,190901,58236,73366
1708516829667,1708516829667,1,191036,58233,73368
1708516829707,1708516829707,1,191107,58226,73354
1708516829747,1708516829747,1,190904,58204,73299
1708516829787,1708516829787,1,190497,58192,73261
1708516829827,1708516829827,1,190135,58193,73259
1708516829867,1708516829867,1,189906,58195,73263
1708516829907,1708516829907,1,189755,58200,73267
1708516829947,1708516829947,1,189702,58199,73272
1708516829987,1708516829987,1,189674,58198,73278
1708516830027,1708516830027,1,189624,58196,73280
1708516830067,1708516830067,1,189580,58191,73271
1708516830107,1708516830107,1,189538,58192,73277
1708516830147,1708516830147,1,189551,58198,73286
1708516830187,1708516830187,1,189582,58206,73299
1708516830227,1708516830227,1,189640,58202,73296
1708516830267,1708516830267,1,189718,58194,73296
1708516830307,1708516830307,1,189815,58196,73303
1708516830347,1708516830347,1,189906,58197,73305
1708516830387,1708516830387,1,189988,58195,73309
1708516830427,1708516830427,1,190096,58193,73321
1708516830467,1708516830467,1,190221,58203,73336
1708516830507,1708516830507,1,190341,58203,73347
1708516830547,1708516830547,1,190455,58204,73352
1708516830587,1708516830587,1,190469,58184,73325
1708516830627,1708516830627,1,190194,58162,73249
1708516830667,1708516830667,1,189760,58151,73215
1708516830707,1708516830707,1,189409,58141,73203
1708516830747,1708516830747,1,189189,58139,73194
1708516830787,1708516830787,1,189084,58145,73207
1708516830827,1708516830827,1,189040,58144,73210
1708516830867,1708516830867,1,189023,58144,73211
1708516830907,1708516830907,1,188980,58139,73208
1708516830947,1708516830947,1,188949,58140,73210
1708516830997,1708516830997,1,188922,58144,73211
1708516831035,1708516831035,1,188952,58143,73207
1708516831073,1708516831073,1,189017,58142,73221
1708516831111,1708516831111,1,189087,58144,73237
1708516831149,1708516831149,1,189187,58147,73248
1708516831187,1708516831187,1,189288,58151,73261
1708516831225,1708516831225,1,189388,58156,73273
1708516831263,1708516831263,1,189504,58162,73273
1708516831301,1708516831301,1,189622,58160,73292
1708516831339,1708516831339,1,189743,58168,73302
1708516831377,1708516831377,1,189887,58171,73311
1708516831415,1708516831415,1,190000,58170,73313
1708516831453,1708516831453,1,189877,58149,73251
1708516831491,1708516831491,1,189515,58129,73207
1708516831529,1708516831529,1,189173,58128,73188
1708516831567,1708516831567,1,188960,58129,73204
1708516831605,1708516831605,1,188865,58129,73212
1708516831643,1708516831643,1,188838,58135,73216
1708516831681,1708516831681,1,188854,58135,73223
1708516831719,1708516831719,1,188855,58120,73216
1708516831757,1708516831757,1,188834,58126,73213
1708516831795,1708516831795,1,188830,58131,73217
1708516831833,1708516831833,1,188874,58131,73227
1708516831871,1708516831871,1,188942,58136,73239
1708516831909,1708516831909,1,189042,58143,73253
1708516831947,1708516831947,1,189142,58147,73268
1708516831988,1708516831988,1,189260,58150,73276
1708516832028,1708516832028,1,189378,58147,73284
1708516832068,1708516832068,1,189490,58156,73303
1708516832108,1708516832108,1,189628,58159,73313
1708516832148,1708516832148,1,189775,58164,73323
1708516832188,1708516832188,1,189886,58156,73313
1708516832228,1708516832228,1,189755,58127,73245
1708516832268,1708516832268,1,189405,58110,73199
1708516832308,1708516832308,1,189060,58104,73177
1708516832348,1708516832348,1,188836,58101,73178
1708516832388,1708516832388,1,188708,58108,73185
1708516832428,1708516832428,1,188685,58109,73187
1708516832468,1708516832468,1,188690,58115,73200
1708516832508,1708516832508,1,188676,58111,73196
1708516832548,1708516832548,1,188663,58097,73178
1708516832588,1708516832588,1,188664,58097,73177
1708516832628,1708516832628,1,188695,58099,73187
1708516832668,1708516832668,1,188766,58106,73203
1708516832708,1708516832708,1,188861,58112,73212
1708516832748,1708516832748,1,188972,58112,73223
1708516832788,1708516832788,1,189093,58112,73230
1708516832828,1708516832828,1,189214,58104,73224
1708516832868,1708516832868,1,189329,58100,73218
1708516832908,1708516832908,1,189463,58099,73228
1708516832948,1708516832948,1,189587,58106,73234
1708516832988,1708516832988,1,189722,58104,73244
1708516833028,1708516833028,1,189847,58091,73246
1708516833068,1708516833068,1,189741,58076,73179
1708516833108,1708516833108,1,189346,58056,73117
1708516833148,1708516833148,1,188947,58046,73088
1708516833188,1708516833188,1,188663,58032,73067
1708516833228,1708516833228,1,188481,58030,73065
1708516833268,1708516833268,1,188390,58029,73070
1708516833308,1708516833308,1,188363,58034,73068
1708516833348,1708516833348,1,188323,58034,73067
1708516833388,1708516833388,1,188262,58030,73062
1708516833428,1708516833428,1,188213,58034,73061
1708516833468,1708516833468,1,188202,58030,73056
1708516833508,1708516833508,1,188245,58028,73064
1708516833548,1708516833548,1,188302,58032,73068
1708516833588,1708516833588,1,188371,58037,73073
1708516833628,1708516833628,1,188459,58037,73085
1708516833668,1708516833668,1,188558,58034,73088
1708516833708,1708516833708,1,188668,58040,73100
1708516833748,1708516833748,1,188787,58043,73107
1708516833788,1708516833788,1,188888,58046,73116
1708516833828,1708516833828,1,189021,58043,73118
1708516833868,1708516833868,1,189158,58040,73123
1708516833908,1708516833908,1,189237,58037,73108
1708516833948,1708516833948,1,189025,58005,73029
1708516833988,1708516833988,1,188589,57984,72967
1708516834028,1708516834028,1,188187,57975,72946
1708516834068,1708516834068,1,187927,57973,72926
1708516834108,1708516834108,1,187765,57971,72927
1708516834148,1708516834148,1,187704,57978,72932
1708516834188,1708516834188,1,187668,57973,72935
1708516834228,1708516834228,1,187620,57965,72923
1708516834268,1708516834268,1,187556,57960,72908
1708516834308,1708516834308,1,187533,57965,72912
1708516834348,1708516834348,1,187546,57969,72914
1708516834388,1708516834388,1,187590,57969,72924
1708516834428,1708516834428,1,187666,57973,72935
1708516834468,1708516834468,1,187765,57977,72947
1708516834508,1708516834508,1,187871,57982,72952
1708516834548,1708516834548,1,187979,57989,72965
1708516834588,1708516834588,1,188104,57997,72985
1708516834628,1708516834628,1,188223,58005,72993
1708516834668,1708516834668,1,188360,58011,73020
1708516834708,1708516834708,1,188500,58012,73024
1708516834748,1708516834748,1,188588,58006,72999
1708516834788,1708516834788,1,188406,57978,72932
1708516834828,1708516834828,1,188012,57957,72879
1708516834868,1708516834868,1,187678,57957,72857
1708516834908,1708516834908,1,187464,57955,72851
1708516834948,1708516834948,1,187367,57953,72852
1708516834998,1708516834998,1,187359,57962,72868
1708516835036,1708516835036,1,187352,57964,72872
1708516835074,1708516835074,1,187340,57963,72864
1708516835112,1708516835112,1,187307,57959,72853
1708516835150,1708516835150,1,187308,57964,72861
1708516835188,1708516835188,1,187344,57969,72871
1708516835226,1708516835226,1,187409,57969,72878
1708516835264,1708516835264,1,187509,57979,72898
1708516835302,1708516835302,1,187619,57986,72916
1708516835340,1708516835340,1,187737,57993,72923
1708516835378,1708516835378,1,187855,57994,72930
1708516835416,1708516835416,1,187985,58002,72955
1708516835454,1708516835454,1,188128,58007,72966
1708516835492,1708516835492,1,188232,58006,72958
1708516835530,1708516835530,1,188104,57978,72888
1708516835568,1708516835568,1,187697,57955,72816
1708516835606,1708516835606,1,187298,57944,72782
1708516835644,1708516835644,1,187030,57939,72766
1708516835682,1708516835682,1,186864,57937,72758
1708516835720,1708516835720,1,186811,57938,72765
1708516835758,1708516835758,1,186812,57944,72768
1708516835796,1708516835796,1,186786,57944,72763
1708516835834,1708516835834,1,186738,57943,72762
1708516835872,1708516835872,1,186730,57944,72762
1708516835910,1708516835910,1,186760,57949,72768
1708516835948,1708516835948,1,186828,57951,72780
1708516835988,1708516835988,1,186923,57954,72795
1708516836028,1708516836028,1,187044,57966,72795
1708516836068,1708516836068,1,187154,57965,72812
1708516836108,1708516836108,1,187270,57967,72827
1708516836148,1708516836148,1,187401,57970,72843
1708516836188,1708516836188,1,187527,57981,72854
1708516836228,1708516836228,1,187676,57986,72873
1708516836268,1708516836268,1,187823,57990,72887
1708516836308,1708516836308,1,187936,57983,72872
1708516836348,1708516836348,1,187753,57949,72794
1708516836388,1708516836388,1,187296,57925,72720
1708516836428,1708516836428,1,186849,57915,72676
1708516836468,1708516836468,1,186542,57907,72651
1708516836508,1708516836508,1,186352,57908,72642
1708516836548,1708516836548,1,186267,57898,72640
1708516836588,1708516836588,1,186252,57899,72634
1708516836628,1708516836628,1,186204,57895,72621
1708516836668,1708516836668,1,186143,57893,72616
1708516836708,1708516836708,1,186115,57892,72614
1708516836748,1708516836748,1,186124,57898,72626
1708516836788,1708516836788,1,186176,57902,72636
1708516836828,1708516836828,1,186261,57905,72647
1708516836868,1708516836868,1,186348,57908,72649
1708516836908,1708516836908,1,186463,57914,72663
1708516836948,1708516836948,1,186587,57923,72680
1708516836988,1708516836988,1,186722,57927,72698
1708516837028,1708516837028,1,186859,57940,72705
1708516837068,1708516837068,1,187002,57939,72735
1708516837108,1708516837108,1,187160,57948,72752
1708516837148,1708516837148,1,187325,57950,72768
1708516837188,1708516837188,1,187379,57936,72732
1708516837228,1708516837228,1,187081,57903,72639
1708516837268,1708516837268,1,186584,57883,72577
1708516837308,1708516837308,1,186196,57873,72550
1708516837348,1708516837348,1,185927,57868,72534
1708516837388,1708516837388,1,185795,57868,72528
1708516837428,1708516837428,1,185751,57871,72527
1708516837468,1708516837468,1,185731,57865,72527
1708516837508,1708516837508,1,185697,57864,72512
1708516837548,1708516837548,1,185648,57860,72498
1708516837588,1708516837588,1,185650,57858,72507
1708516837628,1708516837628,1,185696,57868,72518
1708516837668,1708516837668,1,185778,57872,72532
1708516837708,1708516837708,1,185882,57870,72542
1708516837748,1708516837748,1,186002,57880,72557
1708516837788,1708516837788,1,186125,57887,72569
1708516837828,1708516837828,1,186274,57896,72587
1708516837868,1708516837868,1,186420,57899,72609
1708516837908,1708516837908,1,186581,57905,72628
1708516837948,1708516837948,1,186742,57916,72646
1708516837988,1708516837988,1,186930,57926,72670
1708516838028,1708516838028,1,187071,57921,72656
1708516838068,1708516838068,1,186968,57887,72584
1708516838108,1708516838108,1,186542,57864,72511
1708516838148,1708516838148,1,186099,57854,72467
1708516838188,1708516838188,1,185796,57845,72454
1708516838228,1708516838228,1,185630,57848,72450
1708516838268,1708516838268,1,185595,57857,72462
1708516838308,1708516838308,1,185607,57863,72474
1708516838348,1708516838348,1,185593,57855,72473
1708516838388,1708516838388,1,185573,57859,72463
1708516838428,1708516838428,1,185576,57857,72471
1708516838468,1708516838468,1,185618,57866,72483
1708516838508,1708516838508,1,185720,57869,72502
1708516838548,1708516838548,1,185837,57879,72524
1708516838588,1708516838588,1,185972,57885,72536
1708516838628,1708516838628,1,186110,57898,72560
1708516838668,1708516838668,1,186269,57903,72575
1708516838708,1708516838708,1,186426,57905,72594
1708516838748,1708516838748,1,186595,57914,72610
1708516838788,1708516838788,1,186769,57921,72632
1708516838828,1708516838828,1,186834,57907,72599
1708516838868,1708516838868,1,186571,57878,72516
1708516838908,1708516838908,1,186112,57856,72458
1708516838948,1708516838948,1,185726,57850,72433
1708516838998,1708516838998,1,185513,57848,72417
1708516839036,1708516839036,1,185399,57835,72406
1708516839074,1708516839074,1,185402,57854,72429
1708516839112,1708516839112,1,185421,57851,72435
1708516839150,1708516839150,1,185397,57854,72436
1708516839188,1708516839188,1,185385,57859,72432
1708516839226,1708516839226,1,185408,57860,72442
1708516839264,1708516839264,1,185490,57861,72459
1708516839302,1708516839302,1,185593,57875,72477
1708516839340,1708516839340,1,185732,57886,72495
1708516839378,1708516839378,1,185878,57886,72511
1708516839416,1708516839416,1,186047,57895,72533
1708516839454,1708516839454,1,186203,57905,72560
1708516839492,1708516839492,1,186380,57911,72578
1708516839530,1708516839530,1,186555,57920,72608
1708516839568,1708516839568,1,186741,57931,72630
1708516839606,1708516839606,1,186945,57939,72647
1708516839644,1708516839644,1,187063,57931,72632
1708516839682,1708516839682,1,186851,57894,72545
1708516839720,1708516839720,1,186330,57873,72462
1708516839758,1708516839758,1,185855,57860,72421
1708516839796,1708516839796,1,185538,57853,72397
1708516839834,1708516839834,1,185356,57850,72399
1708516839872,1708516839872,1,185293,57856,72400
1708516839910,1708516839910,1,185281,57855,72404
1708516839948,1708516839948,1,185254,57855,72394
1708516839988,1708516839988,1,185204,57848,72390
1708516840028,1708516840028,1,185197,57846,72386
1708516840068,1708516840068,1,185239,57855,72402
1708516840108,1708516840108,1,185325,57861,72419
1708516840148,1708516840148,1,185445,57867,72437
1708516840188,1708516840188,1,185580,57884,72462
1708516840228,1708516840228,1,185734,57890,72483
1708516840268,1708516840268,1,185915,57890,72504
1708516840308,1708516840308,1,186070,57904,72526
1708516840348,1708516840348,1,186242,57914,72543
1708516840388,1708516840388,1,186424,57916,72565
1708516840428,1708516840428,1,186618,57920,72589
1708516840468,1708516840468,1,186825,57929,72603
1708516840508,1708516840508,1,186937,57915,72576
1708516840548,1708516840548,1,186664,57882,72482
1708516840588,1708516840588,1,186141,57854,72405
1708516840628,1708516840628,1,185678,57845,72364
1708516840668,1708516840668,1,185369,57839,72343
1708516840708,1708516840708,1,185210,57842,72338
1708516840748,1708516840748,1,185153,57844,72348
1708516840788,1708516840788,1,185145,57845,72348
1708516840828,1708516840828,1,185106,57844,72347
1708516840868,1708516840868,1,185070,57844,72339
1708516840908,1708516840908,1,185076,57842,72344
1708516840948,1708516840948,1,185137,57843,72355
1708516840988,1708516840988,1,185242,57847,72381
1708516841028,1708516841028,1,185370,57873,72401
1708516841068,1708516841068,1,185523,57866,72416
1708516841108,1708516841108,1,185681,57872,72434
1708516841148,1708516841148,1,185847,57877,72447
1708516841188,1708516841188,1,186021,57885,72468
1708516841228,1708516841228,1,186208,57894,72507
1708516841268,1708516841268,1,186394,57909,72525
1708516841308,1708516841308,1,186596,57914,72540
1708516841348,1708516841348,1,186810,57926,72577
1708516841388,1708516841388,1,187024,57931,72601
1708516841428,1708516841428,1,187122,57923,72570
1708516841468,1708516841468,1,186855,57885,72477
1708516841508,1708516841508,1,186334,57855,72405
1708516841548,1708516841548,1,185911,57850,72370
1708516841588,1708516841588,1,185639,57843,72350
1708516841628,1708516841628,1,185497,57839,72339
1708516841668,1708516841668,1,185470,57834,72337
1708516841708,1708516841708,1,185486,57835,72343
1708516841748,1708516841748,1,185462,57836,72339
1708516841788,1708516841788,1,185446,57837,72345
1708516841828,1708516841828,1,185462,57845,72352
1708516841868,1708516841868,1,185532,57847,72367
1708516841908,1708516841908,1,185649,57854,72382
1708516841948,1708516841948,1,185790,57861,72412
1708516841988,1708516841988,1,185947,57869,72433
1708516842028,1708516842028,1,186081,57867,72438
1708516842068,1708516842068,1,186255,57885,72476
1708516842108,1708516842108,1,186438,57894,72496
1708516842148,1708516842148,1,186607,57901,72515
1708516842188,1708516842188,1,186790,57912,72542
1708516842228,1708516842228,1,186979,57920,72561
1708516842268,1708516842268,1,187196,57926,72593
1708516842308,1708516842308,1,187328,57922,72576
1708516842348,1708516842348,1,187152,57888,72490
1708516842388,1708516842388,1,186688,57854,72401
1708516842428,1708516842428,1,186262,57841,72365
1708516842468,1708516842468,1,186001,57832,72346
1708516842508,1708516842508,1,185887,57838,72350
1708516842548,1708516842548,1,185881,57844,72366
1708516842588,1708516842588,1,185898,57843,72374
1708516842628,1708516842628,1,185903,57840,72366
1708516842668,1708516842668,1,185883,57839,72359
1708516842708,1708516842708,1,185888,57847,72373
1708516842748,1708516842748,1,185955,57851,72382
1708516842788,1708516842788,1,186068,57851,72393
1708516842828,1708516842828,1,186206,57859,72415
1708516842868,1708516842868,1,186359,57869,72443
1708516842908,1708516842908,1,186529,57876,72462
1708516842948,1708516842948,1,186689,57878,72471
1708516842998,1708516842998,1,186867,57887,72492
1708516843036,1708516843036,1,187033,57887,72505
1708516843074,1708516843074,1,187221,57904,72538
1708516843112,1708516843112,1,187421,57915,72565
1708516843150,1708516843150,1,187570,57910,72564
1708516843188,1708516843188,1,187427,57872,72481
1708516843226,1708516843226,1,186941,57851,72390
1708516843264,1708516843264,1,186438,57828,72336
1708516843302,1708516843302,1,186116,57809,72307
1708516843340,1708516843340,1,185916,57808,72299
1708516843378,1708516843378,1,185854,57821,72308
1708516843416,1708516843416,1,185862,57824,72322
1708516843454,1708516843454,1,185838,57815,72309
1708516843492,1708516843492,1,185789,57799,72275
1708516843530,1708516843530,1,185774,57793,72275
1708516843568,1708516843568,1,185802,57800,72286
1708516843606,1708516843606,1,185877,57814,72310
1708516843644,1708516843644,1,185994,57826,72337
1708516843682,1708516843682,1,186136,57836,72364
1708516843720,1708516843720,1,186288,57850,72391
1708516843758,1708516843758,1,186440,57863,72422
1708516843796,1708516843796,1,186612,57869,72446
1708516843834,1708516843834,1,186767,57876,72465
1708516843872,1708516843872,1,186947,57882,72483
1708516843910,1708516843910,1,187136,57894,72509
1708516843948,1708516843948,1,187337,57900,72530
1708516843988,1708516843988,1,187417,57879,72493
1708516844028,1708516844028,1,187106,57838,72387
1708516844068,1708516844068,1,186552,57812,72301
1708516844108,1708516844108,1,186064,57784,72247
1708516844148,1708516844148,1,185711,57769,72211
1708516844188,1708516844188,1,185504,57773,72197
1708516844228,1708516844228,1,185410,57775,72202
1708516844268,1708516844268,1,185365,57775,72205
1708516844308,1708516844308,1,185312,57769,72193
1708516844348,1708516844348,1,185248,57767,72183
1708516844388,1708516844388,1,185231,57770,72196
1708516844428,1708516844428,1,185281,57777,72205
1708516844468,1708516844468,1,185365,57779,72224
1708516844508,1708516844508,1,185491,57788,72249
1708516844548,1708516844548,1,185636,57794,72262
1708516844588,1708516844588,1,185799,57797,72286
1708516844628,1708516844628,1,185957,57812,72311
1708516844668,1708516844668,1,186122,57822,72334
1708516844708,1708516844708,1,186288,57832,72355
1708516844748,1708516844748,1,186454,57835,72371
1708516844788,1708516844788,1,186638,57840,72390
1708516844828,1708516844828,1,186835,57850,72420
1708516844868,1708516844868,1,186947,57841,72398
1708516844908,1708516844908,1,186693,57801,72291
1708516844948,1708516844948,1,186130,57764,72194
1708516844988,1708516844988,1,185611,57748,72151
1708516845028,1708516845028,1,185292,57750,72136
1708516845068,1708516845068,1,185102,57748,72128
1708516845108,1708516845108,1,185061,57753,72138
1708516845148,1708516845148,1,185065,57746,72135
1708516845188,1708516845188,1,185044,57745,72126
1708516845228,1708516845228,1,184992,57736,72115
1708516845268,1708516845268,1,184982,57740,72116
1708516845308,1708516845308,1,185021,57744,72134
1708516845348,1708516845348,1,185125,57754,72153
1708516845388,1708516845388,1,185251,57764,72177
1708516845428,1708516845428,1,185406,57773,72205
1708516845468,1708516845468,1,185570,57783,72222
1708516845508,1708516845508,1,185743,57794,72240
1708516845548,1708516845548,1,185922,57802,72269
1708516845588,1708516845588,1,186093,57812,72301
1708516845628,1708516845628,1,186287,57820,72327
1708516845668,1708516845668,1,186502,57836,72364
1708516845708,1708516845708,1,186679,57839,72371
1708516845748,1708516845748,1,186597,57808,72301
1708516845788,1708516845788,1,186156,57773,72204
1708516845828,1708516845828,1,185670,57762,72151
1708516845868,1708516845868,1,185355,57758,72128
1708516845908,1708516845908,1,185204,57760,72132
1708516845948,1708516845948,1,185180,57774,72159
1708516845988,1708516845988,1,185220,57777,72177
1708516846028,1708516846028,1,185237,57780,72172
1708516846068,1708516846068,1,185247,57776,72166
1708516846108,1708516846108,1,185258,57780,72176
1708516846148,1708516846148,1,185313,57796,72205
1708516846188,1708516846188,1,185429,57799,72229
1708516846228,1708516846228,1,185568,57815,72253
1708516846268,1708516846268,1,185743,57825,72281
1708516846308,1708516846308,1,185924,57834,72307
1708516846348,1708516846348,1,186110,57843,72331
1708516846388,1708516846388,1,186302,57853,72355
1708516846428,1708516846428,1,186504,57860,72381
1708516846468,1708516846468,1,186694,57873,72401
1708516846508,1708516846508,1,186815,57859,72377
1708516846548,1708516846548,1,186560,57823,72279
1708516846588,1708516846588,1,186057,57791,72193
1708516846628,1708516846628,1,185610,57777,72149
1708516846668,1708516846668,1,185342,57767,72121
1708516846708,1708516846708,1,185224,57769,72115
1708516846748,1708516846748,1,185215,57776,72136
1708516846788,1708516846788,1,185247,57784,72152
1708516846828,1708516846828,1,185252,57778,72140
1708516846868,1708516846868,1,185244,57777,72141
1708516846908,1708516846908,1,185274,57778,72142
1708516846948,1708516846948,1,185349,57784,72152
1708516846988,1708516846988,1,185471,57787,72172
1708516847028,1708516847028,1,185624,57791,72188
1708516847068,1708516847068,1,185788,57801,72219
1708516847108,1708516847108,1,185966,57813,72246
1708516847148,1708516847148,1,186146,57822,72267
1708516847188,1708516847188,1,186322,57832,72298
1708516847228,1708516847228,1,186513,57844,72330
1708516847268,1708516847268,1,186718,57856,72352
1708516847308,1708516847308,1,186810,57845,72328
1708516847348,1708516847348,1,186524,57800,72213
1708516847388,1708516847388,1,185961,57764,72115
1708516847428,1708516847428,1,185447,57749,72058
1708516847468,1708516847468,1,185132,57745,72029
1708516847508,1708516847508,1,184949,57744,72032
1708516847548,1708516847548,1,184928,57746,72046
1708516847588,1708516847588,1,184925,57746,72042
1708516847628,1708516847628,1,184902,57749,72039
1708516847668,1708516847668,1,184862,57744,72028
1708516847708,1708516847708,1,184854,57741,72024
1708516847748,1708516847748,1,184916,57743,72031
1708516847788,1708516847788,1,185020,57747,72052
1708516847828,1708516847828,1,185154,57756,72075
1708516847868,1708516847868,1,185300,57757,72086
1708516847908,1708516847908,1,185475,57772,72114
1708516847948,1708516847948,1,185645,57783,72139
1708516847998,1708516847998,1,185810,57789,72169
1708516848036,1708516848036,1,186019,57805,72201
1708516848074,1708516848074,1,186212,57816,72229
1708516848112,1708516848112,1,186377,57812,72240
1708516848150,1708516848150,1,186269,57787,72155
1708516848188,1708516848188,1,185748,57748,72036
1708516848226,1708516848226,1,185156,57714,71950
1708516848264,1708516848264,1,184737,57709,71914
1708516848302,1708516848302,1,184504,57698,71898
1708516848340,1708516848340,1,184424,57708,71901
1708516848378,1708516848378,1,184426,57708,71917
1708516848416,1708516848416,1,184414,57700,71906
1708516848454,1708516848454,1,184383,57692,71883
1708516848492,1708516848492,1,184362,57697,71886
1708516848530,1708516848530,1,184396,57701,71905
1708516848568,1708516848568,1,184489,57719,71931
1708516848606,1708516848606,1,184628,57723,71955
1708516848644,1708516848644,1,184785,57738,71986
1708516848682,1708516848682,1,184950,57753,72017
1708516848720,1708516848720,1,185114,57759,72040
1708516848758,1708516848758,1,185286,57770,72065
1708516848796,1708516848796,1,185481,57779,72092
1708516848834,1708516848834,1,185675,57792,72127
1708516848872,1708516848872,1,185864,57798,72151
1708516848910,1708516848910,1,185892,57781,72102
1708516848948,1708516848948,1,185502,57739,71980
1708516848988,1708516848988,1,184908,57704,71887
1708516849028,1708516849028,1,184474,57694,71843
1708516849068,1708516849068,1,184218,57691,71826
1708516849108,1708516849108,1,184128,57699,71843
1708516849148,1708516849148,1,184161,57700,71862
1708516849188,1708516849188,1,184204,57701,71857
1708516849228,1708516849228,1,184211,57704,71859
1708516849268,1708516849268,1,184220,57711,71870
1708516849308,1708516849308,1,184290,57715,71889
1708516849348,1708516849348,1,184427,57725,71912
1708516849388,1708516849388,1,184597,57739,71938
1708516849428,1708516849428,1,184784,57746,71975
1708516849468,1708516849468,1,184986,57760,72008
1708516849508,1708516849508,1,185181,57771,72029
1708516849548,1708516849548,1,185397,57776,72056
1708516849588,1708516849588,1,185608,57795,72092
1708516849628,1708516849628,1,185841,57805,72135
1708516849668,1708516849668,1,186070,57818,72154
1708516849708,1708516849708,1,186088,57782,72088
1708516849748,1708516849748,1,185693,57738,71969
1708516849788,1708516849788,1,185129,57713,71879
1708516849828,1708516849828,1,184712,57706,71839
1708516849868,1708516849868,1,184469,57698,71825
1708516849908,1708516849908,1,184386,57704,71837
1708516849948,1708516849948,1,184410,57708,71853
